,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
10079,2018-12-20 13:15:00,167113418.7372598,-42523356.75940963,38954866.40486423,-175924.16966045822,5708.3294888303,552928636.763052
10080,2018-12-20 13:30:00,162444021.84753227,-42590330.053298645,38989812.48352165,-178808.03295071368,6278.15577630214,544355964.701149
10081,2018-12-20 13:45:00,190506819.82854787,-35482598.08517658,35331362.0962228,-180375.96210223093,8847.686992046501,565126042.4802256
10082,2018-12-20 14:00:00,381328453.6861951,-35022164.02332837,35074081.20026767,85531.2783288196,-13461.885679775358,1046948582.8832424
10083,2018-12-20 14:15:00,425933837.7134998,-34724863.449290544,34916373.58971909,86942.13250316883,-13340.68430105977,1092826000.7953062
10084,2018-12-20 14:30:00,472699942.6142005,-49131612.04461211,42320550.48694686,79179.69897509772,-9424.803954298366,1142116351.7171426
10085,2018-12-20 14:45:00,490264017.92429537,-63983405.99000559,49956761.71083607,81522.02036810407,-10481.724076400604,1161075617.5797596
10086,2018-12-20 15:00:00,484885890.35293823,-62341749.00179411,49113060.51315675,92051.02268245866,-14859.551566827588,1155867770.1213846
10087,2018-12-20 15:15:00,490860903.50752175,-46470450.240086414,40949997.147689305,104926.09815822114,-19046.924879738694,1161254545.2959974
10088,2018-12-20 15:30:00,489484172.1028441,-51217725.13249294,43391613.97269921,105699.06015556083,-19466.02506243265,1160356656.177209
10089,2018-12-20 15:45:00,472434613.3435033,-51406102.07492208,43490328.540040135,94957.90843868272,-15050.618981584163,1144051478.0251894
10090,2018-12-20 16:00:00,262591433.76358387,-51682529.854946524,43655017.8248851,-201482.37369419052,8952.388054553134,607032016.5151206
10091,2018-12-20 16:15:00,235421486.41216362,-51951472.082982555,43796267.41191661,-183888.73875401332,8613.441386089207,604043041.4260317
10092,2018-12-20 16:30:00,224645417.07061392,-37329260.53762502,36277397.930784,-181164.36965267456,3942.8292874250787,590172244.3371432
10093,2018-12-20 16:45:00,390642395.6332253,-44074131.01968503,39728399.58232147,90648.74327151582,-13681.140626296781,1061319176.6689208
10094,2018-12-20 17:00:00,350263561.43712825,-36955874.212861106,36071917.46061287,91149.08982354692,-13956.999180927487,1020787100.9045845
10095,2018-12-20 17:15:00,325062031.98570526,-36892916.47871419,36042252.61031643,80322.82121942221,-10632.436077166196,994066365.5817188
10096,2018-12-20 17:30:00,296844503.51112115,-36802263.84407988,35998673.99816822,80900.95185142255,-11394.919834355596,966929001.4389457
10097,2018-12-20 17:45:00,272102185.1631062,-36723071.10313981,35960612.21243417,76027.73634536593,-8513.453205617663,944096625.8536756
10098,2018-12-20 18:00:00,264617152.6299869,-41827647.259917066,38586639.801064864,66485.37522692657,-5280.286443152458,935831024.8699994
10099,2018-12-20 18:15:00,205573082.98209262,-37351691.58367478,36291073.76753261,63366.71559833552,-5123.1509490928465,875647712.8956159
10100,2018-12-20 18:30:00,150835668.12606132,-37483080.66885535,36364545.81715903,57235.86355485445,-3100.9065864265826,821026591.4301393
10101,2018-12-20 18:45:00,200374953.69720194,-37525623.707602106,36381082.42631301,54948.024973270556,-1666.7284823243092,870733687.4641019
10102,2018-12-20 19:00:00,279073522.34004194,-36952190.75320262,36077686.31950341,55343.38699422052,442.94030606251374,952065967.640673
10103,2018-12-20 20:15:00,430501927.6013685,-44336990.93078593,39859285.068634175,86432.22339584865,-5141.06880570077,1115269164.5104463
10104,2018-12-20 20:30:00,462546346.3481443,-52386557.44755815,43995630.55785865,94130.62413980116,-7175.4405013401165,1150677376.5820513
10105,2018-12-20 20:45:00,474376559.67975193,-37270344.16487591,36220264.90258317,100180.98070945553,-7969.453707958551,1163001527.5598912
10106,2018-12-20 21:00:00,497900910.64831704,-45577580.89699879,40490042.93647148,99739.35145105181,-7199.431299498064,1188877943.453818
10107,2018-12-20 21:15:00,314885712.7413028,-38050098.86561004,36638372.677928455,-217213.88876011161,16377.643294409596,648025080.0367986
10108,2018-12-20 21:30:00,313621913.80437034,-38053249.51057405,36640130.75230881,-212394.96452792117,18538.68659242723,655042767.9128034
10109,2018-12-20 21:45:00,499425283.4888487,-37590242.877927646,36382088.277111694,112312.17857982412,-9925.474344066479,1194098223.345084
10110,2018-12-20 22:00:00,495478207.7860438,-37660447.61658102,36418620.17067894,114384.94798540295,-11272.735877976518,1189274650.4454033
10111,2018-12-20 22:15:00,495563662.7958407,-37599867.92864917,36387456.07211149,115976.42767940875,-11563.888207233653,1189768050.8848307
10112,2018-12-20 22:30:00,472961767.3814308,-37092772.35779847,36129099.762909755,115435.9354296753,-11962.344627945262,1166208580.45367
10113,2018-12-20 22:45:00,409032165.51793796,-37176642.39429895,36179123.962909415,107546.02081911523,-10467.61060413205,1100244622.036316
10114,2018-12-20 23:00:00,346406998.1835615,-37398117.07871587,36299774.67809023,96134.3439289363,-7670.04928035254,1035279506.0104102
10115,2018-12-20 23:15:00,131379386.46480525,-37944028.579209335,36603619.83670481,-187148.02552377761,15406.532026188637,519528534.4900032
10116,2018-12-20 23:30:00,35472781.895378835,-38565383.49447861,36933523.96887382,-167147.391650515,14623.400607660109,454397575.85408807
10117,2018-12-20 23:45:00,37831375.21245735,-39102855.03168401,37209761.829644695,56700.30077589607,-1526.4191856158398,714299613.0337014
10118,2018-12-21 00:00:00,-50222207.12485347,-44886135.57113395,40193525.639308915,42894.30524129631,494.67710060241154,622062087.1342325
10119,2018-12-21 00:15:00,-118396128.67688115,-40649246.761592254,38021889.19550876,27701.349017257762,2125.4961428582737,546255584.1272248
10120,2018-12-21 00:30:00,-163045886.40949607,-41178059.672989555,38298656.94827041,1357.1361092780144,5994.99659736531,489128086.95276064
10121,2018-12-21 00:45:00,-220865161.87132183,-41719575.792419076,38583383.59556118,-8874.28680199346,6649.850747488498,425998622.8984785
10122,2018-12-21 01:00:00,-294957071.8323082,-42548148.9527591,39017498.877054416,-8310.349429333906,4811.637728171402,350754643.3731277
10123,2018-12-21 01:15:00,-351697443.9142164,-48162840.03658393,41911186.589188546,-10775.860397822053,4235.154535199337,293095112.388829
10124,2018-12-21 01:30:00,-396536492.8036637,-43470381.60749625,39502746.10145287,-7900.390406522456,3066.5699475473543,248320028.1855484
10125,2018-12-21 01:45:00,-430739001.8650968,-43706541.59265075,39627888.7400789,-7420.457778321613,2477.5720819848857,214096967.22400224
10126,2018-12-21 02:00:00,-482048679.1553761,-43960172.81065782,39763841.92670145,-63039.66525345698,7622.25303613734,106320371.64140011
10127,2018-12-21 02:15:00,-500607418.9802274,-44167406.613885246,39872423.431865625,-56083.744741317285,7452.885785391142,97623624.48760375
10128,2018-12-21 02:30:00,-489051216.1857283,-44229164.947306484,39902953.926608555,-12473.804296104217,3633.070910260224,155441463.13465387
10129,2018-12-21 02:45:00,-506837381.5118639,-44238279.245447785,39909559.701957606,-11214.010371324011,2808.114236040996,137315792.2383274
10130,2018-12-21 03:00:00,-515904025.3412392,-44326273.32446142,39955791.409333624,-12023.110005909806,3016.886103487026,127981678.52161597
10131,2018-12-21 03:15:00,-521447779.563694,-44430640.49417314,40010064.034684926,-11926.766028715141,3211.3620159032375,122847026.72005536
10132,2018-12-21 03:30:00,-529176817.52116376,-44565606.98295595,40080309.25500771,-11717.848445358648,2867.432061728196,115056785.83098637
10133,2018-12-21 03:45:00,-555993811.2119638,-44677712.36608148,40140846.53637408,-37370.407796685555,6215.44735390948,66889322.79161742
10134,2018-12-21 04:00:00,-561430295.6149563,-44656047.88819795,40130291.62398412,-35681.06184518966,5174.013141340718,63596789.50238846
10135,2018-12-21 04:15:00,-546989009.6340774,-44610000.24775287,40105061.38461779,-10510.5305857413,1973.0710116435898,96984806.64337176
10136,2018-12-21 04:30:00,-554286556.0252237,-44694159.99203085,40098241.17161573,-12118.434602139385,2520.0047966143416,89545605.85224172
10137,2018-12-21 04:45:00,-553270148.6292266,-44686596.152316295,40094241.443310834,-12499.726415737328,2575.4283310139344,90424595.71683425
10138,2018-12-21 05:00:00,-550342957.8634825,-44679300.94410004,40090174.25301702,-11747.529632459169,2078.7909030976502,93015576.23011966
10139,2018-12-21 05:15:00,-557915519.8931187,-44703199.29960763,40103272.87468183,-36686.94251535658,4140.517607416419,65736269.56720741
10140,2018-12-21 05:30:00,-544117429.8012303,-44653718.0129671,40076336.02448377,-40704.97063574293,3861.76786462527,74160571.56889792
10141,2018-12-21 05:45:00,-530045955.0998055,-44563310.78588933,40028322.09541493,-43685.358500218535,6348.476812672371,86271552.86918059
10142,2018-12-21 06:00:00,-479610403.24016494,-44407434.010542825,39942728.38707619,-13321.191173542087,4037.4415808799995,164472572.04850802
10143,2018-12-21 06:15:00,-437970069.2714074,-44302433.06166295,39881057.205240235,-12461.339184089537,4256.952933563289,206506160.03942847
10144,2018-12-21 06:30:00,-397530663.7727197,-43864597.77108657,39651523.632598825,-10590.339107258318,4123.283630581115,247327713.8293782
10145,2018-12-21 06:45:00,-352481190.9618687,-43747290.43783748,39586334.72199162,-14166.116695172508,6252.95177610826,292838676.1189939
10146,2018-12-21 07:00:00,-322676276.59190196,-46646085.65067464,41073938.24152459,-11647.162177832719,6041.199817881122,324398916.72849464
10147,2018-12-21 07:15:00,-278148295.0169993,-43199830.679003805,39296768.70974127,-9512.858431779085,6400.581259352819,369734786.6731547
10148,2018-12-21 07:30:00,-306406512.61340034,-42891723.188684344,39138147.49641693,-102327.12955479493,10976.255139525849,231703531.96850264
10149,2018-12-21 07:45:00,-291875174.64878964,-42312204.03488425,38838541.34258454,-100684.16029684947,9003.48666795317,243222130.36279
10150,2018-12-21 08:00:00,-191637744.60986233,-42042283.915037245,38688952.32359113,5765.222899189544,2145.8659613402865,458215105.1934562
10151,2018-12-21 08:15:00,-145533700.24863636,-41901004.941474244,38608141.99662766,5435.036817318188,3100.0248323689602,504803496.7552129
10152,2018-12-21 08:30:00,-118721977.84741053,-41446828.2998843,38371674.60922209,9523.101998407132,1602.7521915631753,531603724.39464825
10153,2018-12-21 08:45:00,-111789225.45220833,-41409428.84284189,38351695.03981191,15385.890603933698,182.42109192912991,539621381.3445392
10154,2018-12-21 09:00:00,-70087777.04654409,-41159610.099071145,38218719.4412639,15473.180351946607,823.3704499484018,581836402.1589925
10155,2018-12-21 09:15:00,-18889850.57224239,-40976674.20842029,38119117.18580872,16519.097211741366,2009.4630891235417,634600923.1993346
10156,2018-12-21 09:30:00,-77960990.2144952,-40650987.68347147,37957935.12860091,-143273.65871226424,15639.366761502644,391639267.3174754
10157,2018-12-21 09:45:00,-2206969.236465085,-39972995.578779764,37597897.28152367,-158841.37312190136,15267.231036727842,442033181.59640235
10158,2018-12-21 10:00:00,176988059.46079534,-44154573.33337216,39729180.80291612,42863.39553865734,-5187.296653585556,832783038.2244443
10159,2018-12-21 10:15:00,257698478.11671424,-47811883.84895752,41601395.37041433,58331.43672012682,-9394.547005068825,916206940.0638279
10160,2018-12-21 10:30:00,294927041.5974063,-54540577.47980559,45057872.46759633,66292.90228692906,-11841.329236383479,954900559.7941897
10161,2018-12-21 10:45:00,322265434.80202234,-54537839.35143046,45053515.00355212,62479.98326604216,-11077.971204681699,981076350.8167422
10162,2018-12-21 11:00:00,325330847.90616405,-61628361.93178274,48699764.57176201,81688.80664882697,-18876.337509761655,984887240.1628935
10163,2018-12-21 11:15:00,175397670.42696092,-69647256.45988193,52836689.97370544,-165409.1210676684,6547.252800766744,558959368.7059766
10164,2018-12-21 11:30:00,174826896.94245103,-49797980.04050741,42628495.72729125,-178337.57270619873,9143.19864663256,559989544.6903887
10165,2018-12-21 11:45:00,352905457.49304587,-54223820.66834873,44885541.29739071,81720.28312952977,-16807.321649828125,1015002497.0378696
10166,2018-12-21 12:00:00,373081283.30203724,-47528132.201076575,41439852.507459186,85329.84632060055,-17075.808359735332,1035810890.1392168
10167,2018-12-21 12:15:00,352125190.6061591,-54688581.34164167,45124649.80077914,91217.66877427993,-19034.51390282335,1017068300.0590807
10168,2018-12-21 12:30:00,356228789.13632387,-54899699.00921629,45232781.2402215,87515.40623885678,-16874.051253093105,1022388364.0871233
10169,2018-12-21 12:45:00,327018399.8434453,-47426619.41738419,41392614.0681341,89046.64984638138,-18580.48066958062,989634680.3560038
10170,2018-12-21 13:00:00,305905204.82076484,-54783650.15255344,45178523.17730568,81829.40937083805,-16339.349382138756,969339821.2757312
10171,2018-12-21 13:15:00,142812971.8618274,-47800137.019171745,41604483.347240284,-170418.93424242534,6850.248837770857,538668661.1495516
10172,2018-12-21 13:30:00,153897333.24613875,-55232870.31711808,45425853.01418826,-178884.30145861424,9822.491360120226,544916473.1375804
10173,2018-12-21 13:45:00,361620628.2938857,-47556693.67083545,41455774.264201924,78184.86503223573,-10795.969537039224,1030049461.4111946
10174,2018-12-21 14:00:00,403012888.62654454,-52187315.92736906,43832787.6194401,83002.16969814974,-12387.805013937905,1072870005.8047967
10175,2018-12-21 14:15:00,446336257.88538826,-54644943.16659457,45092048.14502314,91793.01529872308,-14553.33400263207,1118027791.7161698
10176,2018-12-21 14:30:00,509330275.5916186,-47389786.56037927,41354013.67054688,93829.58591105435,-13957.484981945108,1181328699.6108172
10177,2018-12-21 14:45:00,554146871.7998079,-47036623.716340005,41167554.95213546,97912.88101227046,-14903.92718561395,1227440584.3521864
10178,2018-12-21 15:00:00,570205379.9545015,-54155125.8691452,44826784.58695432,94196.4556670228,-13830.019426128647,1243030426.2449985
10179,2018-12-21 15:15:00,379853211.5809669,-57617636.72452121,46627925.465072975,-237860.1602302336,9886.377194991674,682772482.9232191
10180,2018-12-21 15:30:00,363743090.4008358,-44865008.64693075,40071140.935822085,-220786.04124840966,5675.6225509995475,674282119.5393468
10181,2018-12-21 15:45:00,387533335.22528464,-37476149.938666806,36268569.27397362,-228061.35239640813,6374.68351784083,691453502.2666285
10182,2018-12-21 16:00:00,354426153.2390031,-44747373.44292001,40011648.378207095,-215165.64204120927,14598.667178843365,681154022.3746601
10183,2018-12-21 16:15:00,475659717.1188861,-37392410.875271976,36216117.65507021,112914.02784512282,-19864.790855996373,1150845352.2487426
10184,2018-12-21 16:30:00,422330601.8513854,-37490107.38964857,36272111.54933235,110528.63658797843,-19429.78845534845,1097202858.3840418
10185,2018-12-21 16:45:00,400333139.44589674,-44602843.05116193,39932477.65398803,102441.03148182516,-17845.063371871966,1073625654.6247916
10186,2018-12-21 17:00:00,354987152.61698836,-37572425.45019444,36321707.26916886,106903.12215816259,-19474.469199024355,1029322561.3213674
10187,2018-12-21 17:15:00,313809697.50036347,-37830998.07892141,36459126.10684259,100808.02710090623,-16958.671536354912,988414515.6149623
10188,2018-12-21 17:30:00,170478897.93136644,-38233434.33172955,36681451.07570988,-184937.5881775733,13142.619765852087,551175794.9644037
10189,2018-12-21 17:45:00,136015509.2562586,-38500429.38009047,36822482.15451948,-177379.75194396716,14920.930396268226,531515079.1195976
10190,2018-12-21 18:00:00,243913290.5907903,-42854678.98641025,39050272.864630036,71345.69547622661,-7211.522978527429,917285261.7386283
10191,2018-12-21 18:15:00,218857278.43223244,-37931813.63346666,36521202.02880657,69958.88711740123,-7391.308134279561,891426932.3374904
10192,2018-12-21 18:30:00,181098701.81265613,-38161743.31105427,36643521.83384385,64591.384216428916,-6175.359152833376,852207644.7688135
10193,2018-12-21 18:45:00,261010244.00689158,-38022949.97128941,36563527.732585855,72378.7190055379,-6777.810225460975,935437144.5416456
10194,2018-12-21 19:00:00,370234774.915732,-37851344.48237551,36463496.752308324,77526.46413395941,-4587.875521202084,1049827650.1869258
10195,2018-12-21 19:15:00,438243857.6882924,-37827736.109335095,36444025.5959335,88611.09737478335,-6310.95018834589,1122190412.203308
10196,2018-12-21 19:30:00,324335119.62246233,-38140525.76777295,36613884.86039887,-222669.33108422047,20083.393456843678,663313801.3318675
10197,2018-12-21 19:45:00,349887965.4845538,-38122114.481076576,36601657.96250423,-231312.12741115197,18367.434890425357,672528229.1850276
10198,2018-12-21 20:00:00,535274090.10235953,-37670211.72973528,36349375.7075489,107383.941603472,-8844.693832297704,1227272555.0004663
10199,2018-12-21 20:15:00,523418783.1446941,-37694729.47403756,36363265.912058786,114651.62674741166,-11218.325053232138,1217392835.6260214
10200,2018-12-21 20:30:00,521580814.72360927,-37684220.1551203,36358062.12220875,122747.58728642325,-12588.025966896359,1219117194.0643508
10201,2018-12-21 20:45:00,521956299.2564605,-37763774.23697806,36398936.21346142,125031.57741907291,-13524.530105425772,1219327717.906457
10202,2018-12-21 21:00:00,505495365.7657558,-37809830.08768641,36424397.20346398,124956.55132260904,-13824.610438693047,1202591544.5428731
10203,2018-12-21 21:15:00,519259415.1155927,-37775525.63183271,36405269.647500865,122354.46164422776,-12569.265587414096,1216637708.0589685
10204,2018-12-21 21:30:00,346530568.00437814,-38221036.69029244,36652901.280881904,-211954.3666558974,15567.817046152053,677727925.8025857
10205,2018-12-21 21:45:00,341535020.5007635,-38228458.346833766,36657260.03519368,-202651.84962965298,14677.165998982418,677950959.0589753
10206,2018-12-21 22:00:00,540662651.4880785,-37747337.00830765,36388466.80386401,128542.92634515984,-13955.860171317543,1239991772.7925186
10207,2018-12-21 22:15:00,522218592.0677863,-37622264.92333724,36326132.70052491,128918.5115335953,-14569.496547465953,1220320339.1464374
10208,2018-12-21 22:30:00,505079936.43031365,-37800804.88543146,36419801.42345403,127734.66832537294,-15031.856773080413,1201501694.7349575
10209,2018-12-21 22:45:00,460182659.0506327,-37807056.837358736,36427854.151004545,116785.17613608515,-12460.791647156391,1153649264.2039294
10210,2018-12-21 23:00:00,386159949.54140556,-37921110.87723493,36494487.58399639,102148.02781167667,-9364.77156929805,1076288794.9136486
10211,2018-12-21 23:15:00,161978145.99880132,-38434500.146294706,36782593.07217568,-183998.62081730674,13842.624330423268,542071162.9324875
10212,2018-12-21 23:30:00,72027534.79259087,-38940398.268105686,37052475.14532562,-169031.49144013133,13480.790027736508,475929439.6048327
10213,2018-12-21 23:45:00,87228528.99538873,-39430775.32721201,37303114.969463065,74288.59443202477,-7025.669946758455,766195487.2714459
10214,2018-12-22 00:00:00,7474045.939466052,-40107449.79199128,37659717.69602391,65431.032394363414,-5782.040020939775,683863375.0891272
10215,2018-12-22 00:15:00,-64360168.69220399,-40829780.283615544,38038943.31006756,46479.44853873365,-4384.646334960811,601781288.4311036
10216,2018-12-22 00:30:00,-117699774.05681348,-41480862.31395482,38379529.42329048,19274.94112928386,-922.41389317033,535318603.1350474
10217,2018-12-22 00:45:00,-178132987.68573081,-42109381.56726466,38709281.07423049,4901.616573812797,1776.7678588193976,471067388.1149751
10218,2018-12-22 01:00:00,-245493406.82507208,-42795411.82866169,39069359.869941644,-932.0806713716792,3859.092776080408,403613941.504979
10219,2018-12-22 01:15:00,-300938214.27205276,-48401842.45993002,41958658.03353852,-7856.589470351915,4396.947148966493,345495638.26351845
10220,2018-12-22 01:30:00,-392561269.1759017,-43659956.08346615,39529813.199953295,-88954.02206346316,10344.751899014183,162595530.42471662
10221,2018-12-22 01:45:00,-428816402.3124593,-44092396.29863768,39756125.42185049,-77266.40382928097,11952.877438104328,141181461.94284818
10222,2018-12-22 02:00:00,-423827486.5709054,-46595271.16951676,41042811.9786852,-5103.746894533147,1601.761295403322,221342567.6878151
10223,2018-12-22 02:15:00,-456528384.00759596,-44790301.07939033,40118063.46367491,-4205.571160472469,974.3009483795784,188677350.18575016
10224,2018-12-22 02:30:00,-466281558.1470848,-44080142.83375455,39753888.73144974,-5043.007138877807,1602.8840009161356,179655674.14359933
10225,2018-12-22 02:45:00,-488741776.60949117,-44141150.11147118,39787685.18287054,-7303.882412083957,2049.887883614565,156700837.26177952
10226,2018-12-22 03:00:00,-506204494.10938936,-44209824.748846725,39824886.29275885,-8710.429075807824,2162.324965490985,138657072.280875
10227,2018-12-22 03:15:00,-515421279.8616537,-44192550.491999224,39816995.5763431,-10540.040218338247,2277.8173445986267,128578828.79933263
10228,2018-12-22 03:30:00,-521578918.66684425,-44243111.13373705,39843662.25987422,-10715.079364968995,2167.227878712349,122130817.32606216
10229,2018-12-22 03:45:00,-523741257.7248256,-44273653.26394702,39859602.95292183,-10513.619436238687,2214.4352388297993,120309500.6784445
10230,2018-12-22 04:00:00,-552917452.1954184,-44331271.52894398,39892372.7694773,-35577.324709357876,5185.992574764313,69836720.37853616
10231,2018-12-22 04:15:00,-557277372.8090023,-44387413.31566099,39921716.55790574,-33772.65410656705,5491.42989520733,67613795.25646989
10232,2018-12-22 04:30:00,-539542491.0912008,-44419251.30775579,39885296.75816007,-12067.476009135773,2305.174103777778,103873907.01651467
10233,2018-12-22 04:45:00,-536401210.3932984,-44451667.22752371,39901629.45143971,-11204.82090142943,2279.9951986164056,107374376.85557544
10234,2018-12-22 05:00:00,-534049141.1837758,-44460896.789689116,39906122.176164314,-12037.488399424663,2585.2324772890584,109660879.44360492
10235,2018-12-22 05:15:00,-525217867.15765506,-44403672.72743586,39875740.320591405,-11740.885192185988,2582.7106237160233,118706038.14761488
10236,2018-12-22 05:30:00,-519032173.86619854,-44378195.13238344,39861970.58987235,-11503.260251962341,2208.8838961542256,124239199.08771628
10237,2018-12-22 05:45:00,-508109933.81586176,-44350974.00413189,39846793.586486615,-10729.920093292716,2154.732922679124,135370291.79978272
10238,2018-12-22 06:00:00,-487775876.46938765,-43973307.30332337,39650370.73769779,-12325.48147062845,3244.0461526727377,155981745.33322462
10239,2018-12-22 06:15:00,-444463801.18079334,-43830152.554574355,39572085.95429056,15238.89128162312,14478.513571641755,202222070.17937508
10240,2018-12-22 06:30:00,-407254469.4697054,-43646862.96365079,39473805.18155494,-122.78117191630504,8744.04455835693,238748090.19260603
10241,2018-12-22 06:45:00,-381391847.15003157,-43622648.721269324,39458560.0017062,-10768.154112957181,4681.871349790076,264284863.1844805
10242,2018-12-22 07:00:00,-343360270.64369243,-43507741.32266198,39395363.99109853,-9217.189515209888,4753.328585371459,302860563.26188654
10243,2018-12-22 07:15:00,-305281157.30783254,-43417868.938296154,39345038.99058056,-4981.060029421203,4716.935986676992,343296165.5356768
10244,2018-12-22 07:30:00,-332099535.1146204,-43419292.93448544,39348634.5889465,-88746.53885001295,8928.378503616348,222151944.1059896
10245,2018-12-22 07:45:00,-292889559.2546409,-43326599.26107851,39296731.961490005,-98466.6610188109,9042.528234078372,245992228.06274408
10246,2018-12-22 08:00:00,-258300768.06831127,-42908372.83118062,39077908.767083965,-111777.27063712414,8755.313446357231,264720745.4609165
10247,2018-12-22 08:15:00,-133449798.0210704,-42536867.27573982,38873426.567509,9855.26064011337,1740.81990276027,517581407.73352885
10248,2018-12-22 08:30:00,-106050443.96958557,-42101347.363350004,38646488.94007091,9159.989352881727,2780.0797154847655,545795842.638641
10249,2018-12-22 08:45:00,-61650375.57550836,-41623457.33684114,38395928.371717,10619.758471688961,3883.3214127762967,591705037.3174193
10250,2018-12-22 09:00:00,-22925962.758869696,-46019259.45994236,40652462.50945837,10958.141292504863,4114.361047183413,630840434.4534838
10251,2018-12-22 09:15:00,-72783041.06854367,-41243692.95816008,38201766.45859562,-145293.20098166962,21273.799949102675,403643329.99283576
10252,2018-12-22 09:30:00,-10333269.059100844,-40942161.09077579,38039954.03797927,-157820.3643752311,19166.56092785611,442396934.3409039
10253,2018-12-22 09:45:00,173688915.08393574,-40302466.54975679,37691192.12568961,41037.150863631985,-2900.3945178141644,832452409.9720951
10254,2018-12-22 10:00:00,240843228.78744367,-44411101.102151476,39796978.66673307,54994.72345553645,-7238.19088219548,901167450.5101484
10255,2018-12-22 10:15:00,311938972.0799299,-38700267.396036245,36852301.390397884,66779.08319018356,-9971.28268585642,974160100.1600623
10256,2018-12-22 10:30:00,362754494.75779736,-45651657.594425015,40421842.20750976,70790.50219714436,-11314.697910036362,1025530843.6782284
10257,2018-12-22 10:45:00,388255213.7983653,-59739144.8626369,47664124.53178928,75342.73979885699,-14654.970371050213,1051277879.5467348
10258,2018-12-22 11:00:00,404998844.1329909,-50164452.2022787,42738165.46039502,73214.40626826332,-12556.398060488867,1069610035.8846377
10259,2018-12-22 11:15:00,234840305.66232136,-45547830.88981637,40382146.61192019,-195818.46119753414,12695.55026829952,600718468.5376011
10260,2018-12-22 11:30:00,231540086.1292091,-45475566.22363143,40345337.06113912,-197941.07227393443,10421.879227511261,591407818.4989197
10261,2018-12-22 11:45:00,239039159.87274584,-52680797.94511823,44050092.687591985,-203945.1254469142,14329.846210231271,599558840.3959966
10262,2018-12-22 12:00:00,260756898.52251709,-52556242.37416425,43983692.30791836,-207443.34435243026,12649.827476182025,608629360.209545
10263,2018-12-22 12:15:00,461987172.45966226,-44674910.493067496,39908818.33679464,88275.9716557012,-14533.606258911936,1129662497.1746647
10264,2018-12-22 12:30:00,477139946.3295616,-52082413.15273274,43716774.72492404,83309.76126138863,-12432.994394085881,1145405496.3346238
10265,2018-12-22 12:45:00,446926043.41002136,-37563984.64573371,36253379.01844987,96192.06617992814,-16163.959304531063,1116495016.6419165
10266,2018-12-22 13:00:00,446215645.71772647,-37817284.053990126,36383723.78752165,94297.13209730641,-14470.423277320167,1116930523.41949
10267,2018-12-22 13:15:00,259671189.643625,-37864606.04622983,36428076.17676002,-196695.02887154213,9162.693827561465,609297757.9528577
10268,2018-12-22 13:30:00,263055801.67598894,-52726584.15210875,44071050.42425064,-203569.71149177296,13939.589050337947,616152636.8872503
10269,2018-12-22 13:45:00,418958669.4431969,-44787180.18533346,39971197.139062695,88412.55364041896,-13642.469196707905,1088685835.3577054
10270,2018-12-22 14:00:00,429479271.7851828,-44901816.49243191,40029019.07490459,89269.56911612913,-13403.617533325521,1100549810.0431213
10271,2018-12-22 14:15:00,451326090.81446725,-37477559.284522295,36208456.28316528,94921.60467842399,-12386.309028798769,1125905826.227034
10272,2018-12-22 14:30:00,454099193.6255315,-37299612.48182436,36116648.85421578,115361.54815574597,-20825.45153075388,1129293089.3761725
10273,2018-12-22 14:45:00,499316413.22597957,-44395745.33432184,39761224.12864392,96236.12228929673,-11363.733385590394,1176043091.5431404
10274,2018-12-22 15:00:00,528341570.0968882,-44202675.55330932,39658806.047594905,110553.80715657392,-17021.894472436932,1205118872.3483734
10275,2018-12-22 15:15:00,351046609.224619,-42159365.731294766,38626959.817597084,-219329.77277324928,13684.67262425592,671236207.6211886
10276,2018-12-22 15:30:00,340021592.14442927,-37050616.496493295,36000782.9531306,-207319.8571296193,9209.837053997373,671183286.7817035
10277,2018-12-22 15:45:00,502582982.922547,-36565045.33335064,35733640.89237763,114249.00637347136,-18368.05133106596,1177704858.3318634
10278,2018-12-22 16:00:00,463945441.2140152,-44106607.69126451,39616341.46648046,105093.37858679928,-15919.491599353418,1139267884.3131964
10279,2018-12-22 16:15:00,417207788.6705368,-44187876.31360408,39663175.70451238,102414.2634029637,-14028.6311562793,1094606420.5878668
10280,2018-12-22 16:30:00,383866252.13350993,-36865949.15658748,35901189.9575185,104113.55497410326,-15412.725523780624,1059280929.8673527
10281,2018-12-22 16:45:00,346930977.5845466,-51285112.26755497,43320777.27818392,96321.26826462596,-13526.166013668557,1023144536.7431054
10282,2018-12-22 17:00:00,289214948.45171267,-36830194.82549712,35893007.89012388,102619.5770412636,-16781.73639661819,963762050.7253124
10283,2018-12-22 17:15:00,84247170.47463667,-36707126.55101766,35851731.82004042,-144950.68219121118,6874.9143904871635,499674726.05002654
10284,2018-12-22 17:30:00,63192114.45593206,-36201206.769473374,35593814.01757055,-143859.25436325147,5819.440642032348,482914484.1695284
10285,2018-12-22 17:45:00,184372684.42408344,-43294775.445640534,39178075.30430527,81777.53241379127,-13216.44069822917,855239832.9357704
10286,2018-12-22 18:00:00,153421570.33396706,-50143082.61358276,42703414.31042416,73588.75876281892,-10882.96923221089,823384647.0783932
10287,2018-12-22 18:15:00,141474051.16735438,-43552605.18042141,39315294.40681098,66447.31735671946,-8669.477359633958,809814519.1927972
