,CreationTime,principal component 1,principal component 2,principal component 3,InBandwidth
7925,2018-11-23 20:45:00,465906014.4905032,27455735.17219893,7363803.008937181,1110816433.3459344
7926,2018-11-23 21:00:00,290241145.3149026,22007522.306762364,10184601.618077017,618954133.7711222
7927,2018-11-23 22:00:00,205156186.50522625,22197894.98915424,10095901.016052578,649928544.261964
7928,2018-11-23 22:45:00,449146736.4150649,27911996.55721095,7130956.72959919,1092123654.3502262
7929,2018-11-23 23:00:00,195643754.26957497,22350272.71825957,10018535.967882883,548985127.0824662
7930,2018-11-23 23:15:00,112058420.8493596,26694631.40051098,7793303.419383517,489047917.3470725
7931,2018-11-23 23:30:00,19480384.99623485,26192245.174904212,8061664.370347121,422617127.45841706
7932,2018-11-24 00:15:00,-156686022.54489905,24188634.911205936,9111162.788823022,484201549.82896745
7933,2018-11-24 00:30:00,-231616622.24109334,23659807.538361095,9391211.3597426,409161602.48339033
7934,2018-11-24 00:45:00,-294549841.24779636,23296706.79570134,9584735.06393014,345616680.33432376
7935,2018-11-24 02:00:00,-479225444.4159816,16115579.491597563,13297818.32959295,160464128.2707906
7936,2018-11-24 03:00:00,-561846682.1843379,15426732.531270387,13660985.673134025,59382952.70464672
7937,2018-11-24 03:15:00,-568303512.5657208,20240002.9899907,11186274.429552343,54411405.04435062
7938,2018-11-24 03:30:00,-553501539.7208378,20015298.871202096,11300248.074695451,86207815.24836518
7939,2018-11-24 03:45:00,-558564932.3337691,19967465.43034942,11325394.14363034,80788993.67673467
7940,2018-11-24 04:00:00,-560548938.076445,15113035.233493252,13822184.309484055,78622326.23886082
7941,2018-11-24 04:15:00,-556983110.2985848,19916071.291555025,11351655.024744727,82185954.75815105
7942,2018-11-24 04:30:00,-560356559.7179204,19886966.371928424,11316098.304035926,78563392.74903493
7943,2018-11-24 04:45:00,-561920871.9436928,19842822.842129163,11338969.705226673,77028380.7884359
7944,2018-11-24 05:00:00,-560249258.9656001,14972350.922538366,13843615.103137434,78692608.00334159
7945,2018-11-24 05:15:00,-572074805.0681643,19877886.771826975,11322026.109203842,57111706.91751266
7946,2018-11-24 05:30:00,-564680540.8982923,19911407.362731785,11303989.10268105,64769967.87430567
7947,2018-11-24 05:45:00,-525726484.1674313,20063825.231571954,11221406.932327066,113222289.44994774
7948,2018-11-24 06:00:00,-501754387.62433773,15475308.414189534,13578642.049136037,137539289.59280616
7949,2018-11-24 06:45:00,-399301676.41560185,20650562.19748199,10906023.79929228,240597307.6430197
7950,2018-11-24 07:30:00,-353931896.0083364,21191253.06659397,10623032.783847779,201191889.56711537
7951,2018-11-24 07:45:00,-332109217.51286936,21270795.439907093,10579769.923481606,215369861.02714688
7952,2018-11-24 08:00:00,-229823703.25735724,17013266.372464474,12758365.572872896,411255459.0970053
7953,2018-11-24 08:15:00,-201006352.49157155,22311866.638041437,10030250.755940525,439908098.2216962
7954,2018-11-24 08:30:00,-186558868.3716426,22342841.643531844,10012765.45822596,453853520.01322156
7955,2018-11-24 08:45:00,-137322213.52693915,22636593.906527746,9856381.60099753,502823018.7398772
7956,2018-11-24 09:00:00,-102787778.809999,17812811.454586487,12333471.171625389,538098037.1785498
7957,2018-11-24 09:15:00,-144187180.99591455,23664652.095192924,9331538.999328122,347747416.1373213
7958,2018-11-24 09:30:00,-76480007.387111,16832046.23087651,12834980.010442887,389426530.0816484
7959,2018-11-24 09:45:00,91897294.2356965,18021336.691681895,12205239.84704542,732995097.3894979
7960,2018-11-24 10:00:00,144306929.28903198,21029449.950048357,10652554.280026708,786218012.4526104
7961,2018-11-24 10:15:00,207084397.56644174,18968640.282239072,11702457.384612424,849335473.700132
7962,2018-11-24 10:30:00,268181767.1224088,19432808.02059604,11457153.846463647,913189960.2623422
7963,2018-11-24 10:45:00,289208808.153506,26809746.186399423,7661016.203696077,933828982.932418
7964,2018-11-24 11:00:00,149369025.57783568,21546389.94559155,10382899.901082564,535068741.1546497
7965,2018-11-24 11:15:00,149445416.86240748,26421218.879071515,7875824.474408069,528665845.8408992
7966,2018-11-24 11:30:00,308605033.68686265,12259323.547718178,15142037.407350652,952534097.1407428
7967,2018-11-24 11:45:00,344902136.3397003,3098537.8586938716,19849406.63152746,989160831.500725
7968,2018-11-24 13:30:00,233686244.7598264,11594751.191544527,15491811.621546457,590760854.7405522
7969,2018-11-24 13:45:00,401636354.8986878,19403214.15361647,11457979.51979681,1045837085.4588568
7970,2018-11-24 14:00:00,442039219.6720923,7385225.627723563,17634333.70963535,1088629522.892777
7971,2018-11-24 14:15:00,303044515.4114048,12099640.197000349,15224657.554286594,621559157.3702022
7972,2018-11-24 14:30:00,305600276.6204378,12106006.025254048,15221114.40503141,641907096.2263793
7973,2018-11-24 14:45:00,510650258.6068499,12586809.449029954,14951823.307572702,1156312537.678665
7974,2018-11-24 15:00:00,538638862.2572907,9894773.397382729,16333286.740082195,1183998682.4237473
7975,2018-11-24 15:15:00,542539294.2317746,27496454.44260632,7280531.294641391,1188280126.8947413
7976,2018-11-24 15:30:00,543983679.4514041,27510114.701520238,7273351.453683845,1189650158.634222
7977,2018-11-24 15:45:00,496623418.77510345,27422261.307599064,7323643.464579276,1141687164.8633115
7978,2018-11-24 16:00:00,501500191.00880486,15496834.912273454,13456221.518680668,1147148950.5849848
7979,2018-11-24 16:15:00,268584024.1061732,27060235.349034015,7534322.793495111,596157214.2354013
7980,2018-11-24 16:30:00,253834673.18271852,27129115.815618273,7500492.611245405,600613608.8115473
7981,2018-11-24 16:45:00,413044599.0415006,27711990.08949757,7183647.487792256,1056584439.5749557
7982,2018-11-24 17:00:00,364326133.4456867,15517161.132834375,13460559.31431803,1008160679.6534764
7983,2018-11-24 17:15:00,326147757.24587685,20211128.872465648,11050623.011202753,970008382.2066916
7984,2018-11-24 17:30:00,285026484.7136411,27745075.297627587,7180434.501135435,928882734.4937227
7985,2018-11-24 17:45:00,264728697.4647956,27598906.269743584,7257796.4232140565,907909253.3564836
7986,2018-11-24 18:00:00,239822183.65744585,22652133.49763887,9804547.619248372,883078521.134844
7987,2018-11-24 18:15:00,139262943.96535537,27235904.82225022,7458012.483353394,783066900.6400584
7988,2018-11-24 18:30:00,18746980.3391407,26920495.11961216,7633150.475148096,434286565.80314815
7989,2018-11-24 18:45:00,119065074.25591773,27517633.018282767,7315221.058297333,501976896.2048616
7990,2018-11-24 19:00:00,339368483.4864942,23020966.453737438,9604124.29893774,983420671.6323904
7991,2018-11-24 19:15:00,358275771.12875247,27852177.040745202,7117450.075858514,1002454400.6789707
7992,2018-11-24 19:30:00,397766771.2958966,27739961.292703032,7116834.393125312,1041475322.9337807
7993,2018-11-24 19:45:00,415664450.7232655,27668862.929428242,7151471.02989725,1060057664.1627859
7994,2018-11-24 20:00:00,437689694.84533423,22839057.969144404,9633005.169248292,1080731875.6595123
7995,2018-11-24 20:15:00,268530166.5678963,27297189.042339593,7358390.528171288,599059023.9888632
7996,2018-11-24 20:30:00,292936132.0229283,27715187.925222736,7140785.685001056,623100774.6648326
7997,2018-11-24 20:45:00,459146199.8384785,28310473.559415817,6816809.988634697,1102855899.5269434
7998,2018-11-24 21:00:00,482404981.0213232,23473681.27355436,9301805.387769444,1127000172.6407828
7999,2018-11-24 21:15:00,466308452.30651,28343416.77710417,6799093.481867931,1110997444.962706
8000,2018-11-24 21:30:00,477805969.00462043,28351949.54515377,6793465.255133603,1122198082.1129382
8001,2018-11-24 21:45:00,502645560.0881201,28338398.149999008,6797755.779298669,1146956649.8043995
8002,2018-11-24 22:00:00,434410100.4192976,23484859.780006487,9301231.79710634,1078592675.4603317
8003,2018-11-24 22:15:00,290411208.62903106,27874911.797743246,7058901.657122874,574153351.4058893
8004,2018-11-24 22:30:00,268882057.5697527,27695491.983207975,7153494.169002193,544550294.2284257
8005,2018-11-24 22:45:00,291977987.0423331,27662438.433621146,7168109.47593859,935006069.7818104
8006,2018-11-24 23:00:00,241526800.11984402,22787827.795054402,9680501.732381666,884130643.7791727
8007,2018-11-24 23:15:00,145137982.5000505,27719043.42337198,7154828.465735327,787508370.3874705
8008,2018-11-24 23:30:00,62032908.54791647,27376097.018599972,7340162.117227632,703576839.9592278
8009,2018-11-24 23:45:00,-28132557.054231346,26814329.723125417,7638795.698387833,612291716.4730674
8010,2018-11-25 00:00:00,-90383681.70322843,21482709.362694737,10387496.928064054,550597524.681479
8011,2018-11-25 00:15:00,-156645745.41410813,25895400.065960642,8125246.362306999,483745694.1512639
8012,2018-11-25 00:30:00,-220232588.30597728,25515577.847676378,8327441.378689306,420177441.483978
8013,2018-11-25 00:45:00,-314621691.8415146,24706869.660278976,8753490.86474549,200051126.71626508
8014,2018-11-25 01:00:00,-361873103.3853002,19573607.428995248,11398568.235704113,175350760.6237107
8015,2018-11-25 01:15:00,-410159204.080513,18522602.971907884,11944299.85868368,146326465.19649085
8016,2018-11-25 01:30:00,-408191948.4718144,23336731.271116924,9468263.887494605,231613225.0989255
8017,2018-11-25 01:45:00,-435852116.2376252,23177244.433114145,9553267.692640625,203460513.2429251
8018,2018-11-25 02:00:00,-455781315.60247034,17845459.09821138,12297491.423354596,183595429.2189957
8019,2018-11-25 02:15:00,-477044132.3106034,22646981.747925736,9830418.618578078,162104963.0816456
8020,2018-11-25 02:30:00,-515421590.40337557,22435638.785733722,9943235.024205325,82023958.7829272
8021,2018-11-25 02:45:00,-535559406.5975687,22088643.51566561,10123864.694041004,70711546.85377862
8022,2018-11-25 03:00:00,-543775697.6798466,17148252.317862738,12665535.927612096,64857752.43212321
8023,2018-11-25 03:15:00,-538049176.483489,21856055.20067676,10243761.69749438,100875757.83145824
8024,2018-11-25 03:30:00,-545464504.0696137,21887880.058961205,10228194.038740128,93446069.18184575
8025,2018-11-25 03:45:00,-555743749.2945259,21791832.978342514,10278698.525333613,83132539.21604599
8026,2018-11-25 04:00:00,-559091864.1468894,16853513.84771814,12818778.547715604,79616056.22496809
8027,2018-11-25 04:15:00,-577764033.6798663,21641374.341975145,10358446.738215104,49175205.3101685
8028,2018-11-25 04:30:00,-580116953.9542933,21610356.96012606,10374652.848150054,48658523.23660169
8029,2018-11-25 04:45:00,-570232247.1456381,21680264.882543698,10337638.823649347,68516114.17569393
8030,2018-11-25 05:00:00,-566883858.3997613,16829063.189508215,12832193.848466719,72258857.12246929
8031,2018-11-25 05:15:00,-561652887.1536971,21797227.983135857,10276561.317506978,77304703.08216052
8032,2018-11-25 05:30:00,-557218331.6913141,21868647.39934577,10239352.600357434,81587311.50661537
8033,2018-11-25 05:45:00,-547493768.8129649,21907975.497100282,10218078.01378108,91472729.18332298
8034,2018-11-25 06:00:00,-528883832.5431979,17094810.071216807,12691425.409966309,110442500.35383835
8035,2018-11-25 06:15:00,-495813669.3345039,22112235.453138676,10107457.03216249,143944308.25967896
8036,2018-11-25 06:30:00,-498494641.46411484,22150837.27160359,10087879.985334735,101787542.1817342
8037,2018-11-25 06:45:00,-470176601.15699965,22915636.47701783,9691496.317950265,117198879.3798528
8038,2018-11-25 07:00:00,-409345649.19497573,18323391.291228224,12046690.586593645,230515491.80401543
8039,2018-11-25 07:15:00,-373260654.212235,23328208.528388716,9468880.678777691,266597424.00980824
8040,2018-11-25 07:30:00,-341138420.43324274,23795621.82635856,9225030.897675354,298152413.13621855
8041,2018-11-25 07:45:00,-298181958.17912537,24219607.850971058,9002348.641279044,341839023.90500075
8042,2018-11-25 08:00:00,-263624404.89550474,19657472.696910657,11344874.985760778,376282739.16575503
8043,2018-11-25 08:15:00,-291109524.5283664,24861047.521797206,8671667.374803482,233387234.78425688
8044,2018-11-25 08:30:00,-255650990.19287014,25034942.489570636,8578407.776586587,254048212.12985098
8045,2018-11-25 08:45:00,-228489289.01270527,25404474.159164358,8385429.976496785,271426834.08535045
8046,2018-11-25 09:00:00,-111681301.27878183,20871234.992546905,10704266.97345267,529100126.752842
8047,2018-11-25 09:15:00,-63546710.78956383,26570120.57949849,7768206.656957081,577789518.6008812
8048,2018-11-25 09:30:00,-16925241.155494723,26867415.00318329,7610285.178953397,624579619.6139027
8049,2018-11-25 09:45:00,21422452.236830797,27008264.02419031,7533712.207667983,662850474.7792982
8050,2018-11-25 10:00:00,59682524.89748793,22284316.94441716,9959056.751154592,702142514.6277331
8051,2018-11-25 10:15:00,-44918900.70314853,27295708.577357385,7392981.952462788,406014711.2383568
8052,2018-11-25 10:30:00,-14393655.328089248,27507613.81054066,7280706.809616861,425299794.3117113
8053,2018-11-25 10:45:00,152276855.73128048,28164435.364890803,6924998.917223063,796686935.419027
8054,2018-11-25 11:00:00,182483326.96560735,23440539.34115287,9351184.731986774,826465542.1954169
8055,2018-11-25 11:15:00,193710384.9030767,28438739.339996297,6779459.705148462,836576005.3733541
8056,2018-11-25 11:30:00,198258544.9213578,28575838.3910183,6708462.358621472,841606004.9505317
8057,2018-11-25 11:45:00,220284220.24230608,28706191.559528317,6639047.858763788,862922571.4197855
8058,2018-11-25 12:00:00,234922177.96551633,23963615.94899892,9076520.5237501,878230580.6115997
8059,2018-11-25 12:15:00,106164907.53386478,28633105.201773167,6688864.271742609,489825423.4630912
8060,2018-11-25 12:30:00,126314370.99347292,28783937.33969585,6609116.557014388,498849697.5507988
8061,2018-11-25 12:45:00,264795556.040527,29566685.890837356,6191702.367690354,907769408.6376938
8062,2018-11-25 13:00:00,267386426.2518411,24784025.190389995,8651088.036588939,909760054.7969832
8063,2018-11-25 13:15:00,264671877.97633606,29792753.705472894,6075452.27437632,906930238.917181
8064,2018-11-25 13:30:00,258583149.36824235,29933528.032186236,6003708.641587694,900578021.7871633
8065,2018-11-25 13:45:00,274094465.17885816,29972186.475256223,5982154.628201598,917082445.4430904
8066,2018-11-25 14:00:00,284745238.41821325,24932930.307780165,8572636.447011046,928469879.366992
8067,2018-11-25 14:15:00,148506401.66643268,29558621.481811658,6208310.151076923,514141586.9536731
8068,2018-11-25 14:30:00,182350237.82312593,29788859.255300168,6086248.128987591,536246334.3590527
8069,2018-11-25 14:45:00,199267036.26091892,29851144.64168465,6052388.6297572525,544896864.9501883
8070,2018-11-25 15:00:00,366680836.9684288,25358482.472753815,8344944.985063959,1010374768.2267118
8071,2018-11-25 15:15:00,356998172.3263695,30304569.249395628,5802276.443419658,1000248218.9923725
8072,2018-11-25 15:30:00,384869346.09098864,30771448.24969118,5559160.891350471,1028491829.4039863
8073,2018-11-25 15:45:00,360318417.84032637,34085783.66509795,3857285.2867201767,1005884867.2635877
8074,2018-11-25 16:00:00,347961275.69863683,29210532.0729321,6365900.890183203,992353609.5506977
8075,2018-11-25 16:15:00,138066742.1962861,33446397.28388016,4210001.954163615,509793448.91409415
8076,2018-11-25 16:30:00,127074933.41341649,34113223.66553581,3868246.100064703,505978354.4560689
8077,2018-11-25 16:45:00,230089593.6352902,35612472.84277752,3086169.718672417,873851870.3098552
8078,2018-11-25 17:00:00,177850149.49786562,34601924.561241314,3611516.3188852197,820324012.8007673
8079,2018-11-25 17:15:00,164876859.75106302,39469382.73048866,1109639.085983403,807271059.5626612
8080,2018-11-25 17:30:00,144052150.65786698,39790968.038659774,943314.5392612637,785248398.248112
8081,2018-11-25 17:45:00,88972957.84967016,39603388.390079275,1045725.464048341,730154784.1955122
8082,2018-11-25 18:00:00,70787330.64718288,34914831.38876835,3458959.177461584,712880259.7139066
8083,2018-11-25 18:15:00,15364288.172765093,39696613.36142305,1005724.7439115893,656832031.288991
8084,2018-11-25 18:30:00,-52070366.460282564,39302207.96581803,1215772.916618589,393098711.57893085
8085,2018-11-25 18:45:00,71088705.24564911,39765112.34348783,964410.9056137765,467853894.3108544
8086,2018-11-25 19:00:00,125731311.15668887,35051814.74939503,3382506.846606975,505009462.80189806
8087,2018-11-25 19:15:00,326279496.10223615,40813584.37113032,397747.8876907765,968538004.6767275
8088,2018-11-25 19:30:00,353216731.20561415,40658797.897028916,423560.63760605,995710251.4514775
8089,2018-11-25 19:45:00,373074437.1537881,40663008.10414125,419263.29553971754,1016028837.8861967
8090,2018-11-25 20:00:00,398344665.7186882,36128032.65670244,2748822.411998948,1041751814.9024752
8091,2018-11-25 20:15:00,249873302.30316526,40527054.973397754,502370.0988262595,589320233.5799093
8092,2018-11-25 20:30:00,266498100.2839616,40236470.64903639,650020.350272903,598808936.9535358
8093,2018-11-25 20:45:00,262576830.21138248,40045596.96778688,748606.6560480394,596478082.5763737
8094,2018-11-25 21:00:00,458660312.32487845,35649537.36361387,2988395.379435714,1102937512.1088665
8095,2018-11-25 21:15:00,482819460.1880485,40825855.266139925,323671.09387564793,1126022380.767869
8096,2018-11-25 21:30:00,487164053.06622744,40977538.795274876,245194.96095112385,1130339834.2329965
8097,2018-11-25 21:45:00,515834202.42631024,41401134.35441989,24252.45435441172,1160608443.3983574
8098,2018-11-25 22:00:00,503845264.1375032,36944337.26567679,2317625.241228019,1147574833.4033942
8099,2018-11-25 22:15:00,473341655.36223525,41637309.76317006,-92625.83539076203,1115509545.4691675
8100,2018-11-25 22:30:00,279716277.76392466,41220196.718149945,142673.2620557422,603235253.2803098
8101,2018-11-25 22:45:00,220486269.1646592,41017239.56940114,253443.37134317425,559432207.7871139
8102,2018-11-25 23:00:00,280342522.5838007,36543256.119087495,2547993.456722068,922398487.9293633
8103,2018-11-25 23:15:00,174411734.00361058,41123702.84071588,203744.6006491431,816823135.4006418
8104,2018-11-25 23:30:00,82158003.23705755,41150341.43803231,199991.10276362274,723660646.3349688
8105,2018-11-25 23:45:00,-16382639.731106773,41161310.383574,204975.76029237517,625241169.8817035
8106,2018-11-26 00:00:00,-96852310.51432957,35844650.90506629,2947948.0532106566,543716037.2188852
8107,2018-11-26 00:15:00,-172127220.30775675,40174511.48215164,729268.8197706685,468674795.19701904
8108,2018-11-26 00:30:00,-247158096.3855561,39620281.51099712,1022392.0387075366,393640984.7119309
8109,2018-11-26 00:45:00,-310734429.2665496,39104660.181491636,1294424.9148245377,329207056.00496393
8110,2018-11-26 01:00:00,-404509320.46869606,33629090.67160227,4120532.700519795,152788518.44091427
8111,2018-11-26 01:15:00,-437864213.88265187,32514688.127348542,4697257.7203870965,132674489.38697548
8112,2018-11-26 01:30:00,-437491995.3265984,37420424.775513366,2174276.5164681408,202356281.7830757
8113,2018-11-26 01:45:00,-468686451.68161535,37211884.00331683,2284890.633627864,171007802.22416672
8114,2018-11-26 02:00:00,-486667207.4091074,32840766.587135624,4534843.416712993,152873877.32769957
8115,2018-11-26 02:15:00,-509456655.86790144,37397016.07601918,2194076.67926655,129717947.39244384
8116,2018-11-26 02:30:00,-544530127.4914736,37299548.15184078,2247975.068671224,67032733.06114455
8117,2018-11-26 02:45:00,-551193592.8824162,37242695.73329711,2277932.958382425,63656140.10901384
8118,2018-11-26 03:00:00,-558257809.4504738,32244808.088920027,4849050.857769459,61580047.25940567
8119,2018-11-26 03:15:00,-545268647.3010747,37056233.11884559,2373199.16146178,93556034.39235625
8120,2018-11-26 03:30:00,-552653626.9001458,36912063.24402764,2448139.9738750733,86210860.45373493
8121,2018-11-26 03:45:00,-552254780.6403875,36847659.97761543,2481218.264782413,86668785.18142937
8122,2018-11-26 04:00:00,-559271174.4374458,31950504.065354317,5000524.533066037,79567851.6803482
8123,2018-11-26 04:15:00,-581888511.0695622,36673194.83067822,2574135.513850748,49080051.50598761
8124,2018-11-26 04:30:00,-585129883.1640228,36616032.01418513,2600703.0738821365,46657665.12318765
8125,2018-11-26 04:45:00,-566503644.9597526,36768094.00627441,2520494.4260700415,72406183.65399979
8126,2018-11-26 05:00:00,-567496904.7603893,31870857.51035239,5039192.929475538,71340220.7352702
8127,2018-11-26 05:15:00,-559114086.9362009,36786510.40863004,2510227.0139847132,79988966.5776871
8128,2018-11-26 05:30:00,-545579741.0339419,36825272.25234936,2488833.044180687,93466210.18845391
8129,2018-11-26 05:45:00,-533054579.1916332,36881641.27949912,2458492.7194607137,105908477.38806179
8130,2018-11-26 06:00:00,-508568650.7336069,32369863.896207783,4776206.201803218,131290397.02133702
8131,2018-11-26 06:15:00,-479523975.29009765,37633816.5132221,2065885.9125433534,160588218.16292965
8132,2018-11-26 06:30:00,-489555460.1243055,37920719.073506445,1919404.6833774378,113980975.34028502
8133,2018-11-26 06:45:00,-467055001.3398697,38374214.13405309,1683749.1769478826,129008582.511309
8134,2018-11-26 07:00:00,-386551642.1266706,33654929.09626297,4102154.733455301,253228004.58793136
8135,2018-11-26 07:15:00,-353632625.44167256,38626702.88032107,1541680.1021976208,286224679.60897726
8136,2018-11-26 07:30:00,-324207933.8858637,38684945.21426671,1508554.6808164718,315412018.42659944
8137,2018-11-26 07:45:00,-290623945.4179158,39070481.290242456,1306656.3455384413,349382655.92115456
8138,2018-11-26 08:00:00,-263634111.8276671,34690709.273286045,3556210.583248764,376854644.5458584
8139,2018-11-26 08:15:00,-315525807.95800924,40069890.642819285,795327.3677166214,222033604.0398004
8140,2018-11-26 08:30:00,-294373885.4048154,40157822.264664665,747822.6375810904,240064349.27180752
8141,2018-11-26 08:45:00,-197330435.68144554,40656221.940834455,481069.918352402,443330816.6965175
8142,2018-11-26 09:00:00,-169975898.9869914,36216991.13750012,2761164.9412162327,471618505.53325886
8143,2018-11-26 09:15:00,-123617732.68822816,41549245.32947107,13853.433643454278,517819905.3780784
8144,2018-11-26 09:30:00,-52925050.52705269,42339161.72022241,-400012.1760551161,588966192.3647323
8145,2018-11-26 09:45:00,11617635.370803779,35442105.98435684,3140104.5677427338,654007998.2762913
8146,2018-11-26 10:00:00,97007758.29470138,28466212.233880214,6718519.453247032,740945716.6565439
8147,2018-11-26 10:15:00,16178829.524596231,16981195.205256246,12633782.803130507,456915398.23911613
8148,2018-11-26 10:30:00,35608431.60887284,37046323.29719327,2312429.0062328903,465755732.13240653
8149,2018-11-26 10:45:00,191025875.94971806,21808623.64310053,10132308.1670428,835184742.8299482
8150,2018-11-26 11:00:00,200718055.54843056,16967627.968523126,12570039.657305434,845790445.4151126
8151,2018-11-26 11:15:00,202825854.05916518,21102991.99190379,10443044.779642276,846788944.2490659
8152,2018-11-26 11:30:00,210572015.84380496,20448199.375621878,10778960.980815519,855246991.6709472
8153,2018-11-26 11:45:00,218865657.5847628,13295251.88038094,14456745.015968343,864781323.4060881
8154,2018-11-26 12:00:00,223831900.6582505,15304769.802963447,13422741.876848582,869266222.9370371
8155,2018-11-26 12:15:00,110267369.23528357,12763050.87037852,14742082.31939011,517440409.87555
8156,2018-11-26 12:30:00,109963487.91258445,26525977.174631987,7664006.533893484,520042844.4295405
8157,2018-11-26 12:45:00,125717023.76707675,26112489.46680942,7874954.930108378,524367980.86102176
8158,2018-11-26 13:00:00,285228999.6975627,28356216.640548185,6703909.440111348,929721572.4806896
8159,2018-11-26 13:15:00,273146317.35685086,32994487.256147567,4319804.981446079,917947880.0320467
8160,2018-11-26 13:30:00,281929564.0359882,25535896.719784915,8154720.64092843,926313857.0939332
8161,2018-11-26 13:45:00,271159071.5909859,25790767.28794217,8024803.761771272,915406431.7062447
8162,2018-11-26 14:00:00,283366235.53374445,21333907.099500462,10315599.106326371,928178742.4240637
8163,2018-11-26 14:15:00,312216391.66526103,18271754.301234085,11887317.270725751,957137935.1820325
8164,2018-11-26 14:30:00,183998221.4120987,15296099.575419754,13431403.456674455,557984547.9704075
8165,2018-11-26 14:45:00,205192777.58411762,22567816.21298611,9689356.507315248,566505321.2548245
8166,2018-11-26 15:00:00,392684887.04232466,18044705.752579484,11995406.516509749,1037981156.2545432
8167,2018-11-26 15:15:00,394763661.42246616,15524531.216079718,13291280.00802407,1039453394.1397916
8168,2018-11-26 15:30:00,393529839.29430705,484458.5064685665,20975455.166934676,1037420647.8344989
8169,2018-11-26 15:45:00,385676319.26977307,8071132.579919873,17074564.489532262,1030858089.3866992
8170,2018-11-26 16:00:00,370123209.9637741,11131211.64530241,15502478.315443903,1014138373.242868
8171,2018-11-26 16:15:00,349682085.9983362,13414459.111518959,14330434.76986504,993349240.272032
8172,2018-11-26 16:30:00,177041688.83805928,22647997.141607467,9600269.186588595,552837357.5946974
8173,2018-11-26 16:45:00,175892964.49537,23102917.517275587,9366433.0091922,546749761.6486044
8174,2018-11-26 17:00:00,169027057.68701717,25837537.7177246,7960788.647006835,535912915.90425587
8175,2018-11-26 17:15:00,282850109.1065592,30900224.000288416,5344917.765954036,925873678.8901824
8176,2018-11-26 17:30:00,259731291.74833605,31305420.092312496,5139021.931437417,903347178.0204736
8177,2018-11-26 17:45:00,234429155.5516073,11713624.269630376,15217577.527842045,877698087.0103732
8178,2018-11-26 18:00:00,228530529.73353577,13811769.855096936,14139161.645496285,871997870.6918232
8179,2018-11-26 18:15:00,141244283.99568978,30446692.941734787,5593429.457207785,784625439.8674372
8180,2018-11-26 18:30:00,131203591.26347543,30099711.69750764,5772959.651451533,773187315.7142981
8181,2018-11-26 18:45:00,227275023.67896023,21223726.069939986,10327414.278778048,870777587.8023312
8182,2018-11-26 19:00:00,150938573.7482706,16012997.517105993,13015381.360746507,522558231.06179225
8183,2018-11-26 19:15:00,196354323.23399282,28687564.962370567,6492097.09906527,545907727.1724564
8184,2018-11-26 19:30:00,231729099.37243468,28338715.938650385,6613619.777604388,575927040.3501939
8185,2018-11-26 19:45:00,418944675.51392037,28790163.3810807,6361348.198274749,1062998259.3377863
8186,2018-11-26 20:00:00,439002647.8015366,23945393.431880318,8850792.153642735,1082886833.480445
8187,2018-11-26 20:15:00,438825214.2152507,28859833.254751652,6323374.638129054,1083042505.0129228
8188,2018-11-26 20:30:00,281841048.98229843,28644712.23798953,6450842.281719984,610067360.330588
8189,2018-11-26 20:45:00,293830990.82569593,29147470.92759509,6190984.436742013,618474394.1229963
8190,2018-11-26 21:00:00,314265410.4713889,24308670.978560533,8677315.554016253,630028742.6154313
8191,2018-11-26 21:15:00,494624199.75512344,29632754.425285444,5919852.602571206,1139358017.9692655
8192,2018-11-26 21:30:00,528215820.62798417,29701382.935309786,5880934.6528906785,1171886863.89674
8193,2018-11-26 21:45:00,544672291.1257122,29757488.340886593,5850306.603290673,1188449966.3759305
8194,2018-11-26 22:00:00,548548852.8967205,25506242.78302178,8036254.347398334,1192460867.9546163
8195,2018-11-26 22:15:00,529525238.2169462,30574936.860454462,5431536.617586359,1173213034.0006688
8196,2018-11-26 22:30:00,308488011.72711986,29822887.129963823,5842041.56134095,617158533.7019104
8197,2018-11-26 22:45:00,257082861.31115845,29775258.15720886,5872083.4681864325,577757527.9322878
8198,2018-11-26 23:00:00,189781333.85948312,24742943.44895687,8467406.025385972,534302281.05823535
8199,2018-11-26 23:15:00,234179785.73319745,29411254.978427786,6061849.128999269,877258004.7057445
8200,2018-11-26 23:30:00,114194705.56579037,28795292.868357014,6391567.126651474,756295560.7522559
8201,2018-11-26 23:45:00,8730451.953608744,28160184.003213804,6729566.738219296,649424557.1719736
8202,2018-11-27 00:00:00,-79581439.46196462,22617725.138393983,9589511.163255362,560945587.8175998
8203,2018-11-27 00:15:00,-163225480.75290293,26584647.608587153,7558389.176564387,477040187.71456087
8204,2018-11-27 00:30:00,-245124085.628425,26018330.746193998,7858471.069822076,394987215.54405683
8205,2018-11-27 00:45:00,-309315014.24744886,25410627.309655294,8177926.618400727,330320004.40514266
8206,2018-11-27 01:00:00,-362233767.8885607,19916133.271634,11009386.987719502,277114643.54065067
8207,2018-11-27 01:15:00,-441330551.11136043,19316567.81516414,11326244.266446056,133418189.41620427
8208,2018-11-27 01:30:00,-466490572.3373671,23892062.21604252,8975835.53043867,112655160.89846028
8209,2018-11-27 01:45:00,-464402535.4993687,23766459.107473437,9040226.162635585,174687491.1576488
8210,2018-11-27 02:00:00,-486106171.65842927,18641536.17415667,11678254.07461426,153142525.58760986
8211,2018-11-27 02:15:00,-510530878.68520975,23445240.08336403,9210399.747529058,128653125.08644834
