,CreationTime,principal component 1,principal component 2,InBandwidth
10003,2018-12-19 18:15:00,137382240.73595667,-40998068.771297984,804430311.3057952
10004,2018-12-19 18:30:00,118589303.44102983,-33911531.18900029,786726323.0852997
10005,2018-12-19 18:45:00,189261200.26345855,-34052323.09628855,860443690.5602835
10006,2018-12-19 19:00:00,269126617.67859185,-33843216.14395865,943421913.6574553
10007,2018-12-19 19:15:00,341963218.6176992,-33757270.08179489,1019111865.5705924
10008,2018-12-19 19:30:00,366641785.4102628,-33911434.597893804,1045351863.6698855
10009,2018-12-19 19:45:00,238097929.21983612,-42321929.837922625,596656604.5861554
10010,2018-12-19 20:00:00,242744188.91188055,-34623614.4821744,601024292.3272356
10011,2018-12-19 20:15:00,398323462.57709694,-34437153.14463585,1080255210.963474
10012,2018-12-19 20:30:00,389811556.8658729,-34513705.848831266,1071741178.9445199
10013,2018-12-19 20:45:00,407551745.6835185,-34544950.125006296,1091830365.8904052
10014,2018-12-19 21:00:00,422005578.96219414,-34498866.60731975,1108929126.8625872
10015,2018-12-19 21:15:00,258979380.21363974,-34900081.9883287,621847807.0178545
10016,2018-12-19 21:30:00,283365134.50049907,-34788998.66926558,638449365.50959
10017,2018-12-19 21:45:00,479537158.71179265,-34300148.80616719,1171269877.1075876
10018,2018-12-19 22:00:00,496260936.78852385,-34248407.487384446,1187980100.3630724
10019,2018-12-19 22:15:00,497211016.32617205,-34321497.93560314,1187922034.2549074
10020,2018-12-19 22:30:00,463048329.0056196,-34300998.68560748,1152972140.8599546
10021,2018-12-19 22:45:00,408362981.73569304,-34019748.698054746,1096840848.9869108
10022,2018-12-19 23:00:00,312480384.37349856,-34570609.63283276,997933564.0853195
10023,2018-12-19 23:15:00,208986498.95046422,-34808419.495501615,891646440.0359738
10024,2018-12-19 23:30:00,-8646465.239828594,-35808556.37644066,425542109.4963458
10025,2018-12-19 23:45:00,-79653713.35899384,-36508710.06303527,382443336.8146718
10026,2018-12-20 00:00:00,-72306261.20824103,-36973374.09867967,599244147.4579978
10027,2018-12-20 00:15:00,-128527205.29727991,-37797647.61182549,534544863.87482285
10028,2018-12-20 00:30:00,-191954585.3887477,-38358168.78828676,459187965.0188821
10029,2018-12-20 00:45:00,-247559682.78998756,-39050115.626693815,399134037.8497328
10030,2018-12-20 01:00:00,-312858998.65912104,-39761197.772036575,332767355.88052213
10031,2018-12-20 01:15:00,-361197477.4091004,-45168818.937400654,283935681.7791852
10032,2018-12-20 01:30:00,-407259636.436057,-40479407.03920413,238074690.95842448
10033,2018-12-20 01:45:00,-465131003.40299517,-40849997.7336126,116725075.78210142
10034,2018-12-20 02:00:00,-486519020.14352304,-41265506.314892255,105042662.05752371
10035,2018-12-20 02:15:00,-481099760.90598136,-40995451.826960124,163963518.0651915
10036,2018-12-20 02:30:00,-497807145.2762907,-41213161.42489699,145789533.58982208
10037,2018-12-20 02:45:00,-504868627.56204563,-41265974.62893637,138965828.76532772
10038,2018-12-20 03:00:00,-518630363.4639983,-41426036.39758808,124570685.20263748
10039,2018-12-20 03:15:00,-532165047.4719935,-41540258.120904334,110758118.22365569
10040,2018-12-20 03:30:00,-537287079.2967798,-41532901.47466447,105744288.4981271
10041,2018-12-20 03:45:00,-546554753.0679348,-41480540.35406243,95997193.12486686
10042,2018-12-20 04:00:00,-564665286.1711738,-41183591.03979314,59213136.59338047
10043,2018-12-20 04:15:00,-572383758.3916472,-41182705.92476532,54041617.8500345
10044,2018-12-20 04:30:00,-549834898.8763051,-41336575.22233633,92411635.33878842
10045,2018-12-20 04:45:00,-551802915.4959725,-41452153.22120358,89888517.78244612
10046,2018-12-20 05:00:00,-546283056.5365982,-41438396.25029471,94987756.61018656
10047,2018-12-20 05:15:00,-532964714.4413103,-41375019.5866305,109030730.72670546
10048,2018-12-20 05:30:00,-522211761.41357774,-41499138.092622496,120235593.76079714
10049,2018-12-20 05:45:00,-506957197.31633735,-41405782.57873912,135237592.21718043
10050,2018-12-20 06:00:00,-488960066.0781095,-41008787.93270534,153669798.70786402
10051,2018-12-20 06:15:00,-454537188.205067,-40857599.05709399,188953257.48838472
10052,2018-12-20 06:30:00,-419178533.1165299,-40734265.630320035,224816251.76595145
10053,2018-12-20 06:45:00,-382467933.02349025,-40642779.02165635,263355612.77868912
10054,2018-12-20 07:00:00,-347111432.499346,-40554650.288233936,299185199.5656969
10055,2018-12-20 07:15:00,-314402710.2611602,-40473132.46545682,333005835.8342188
10056,2018-12-20 07:30:00,-286857168.5302878,-39680076.49081706,360825677.967067
10057,2018-12-20 07:45:00,-323985457.0721844,-39757498.06616067,218712118.51953197
10058,2018-12-20 08:00:00,-290463506.5468862,-39638737.6394123,241464372.47389418
10059,2018-12-20 08:15:00,-181373101.15441945,-39050524.371373564,469795014.09758544
10060,2018-12-20 08:30:00,-156825203.43533838,-38627142.58192558,495275111.6210326
10061,2018-12-20 08:45:00,-144438353.2032217,-38234069.55562812,508400312.14140815
10062,2018-12-20 09:00:00,-121348046.80992226,-37442056.89578659,530824266.75561816
10063,2018-12-20 09:15:00,-156711070.571352,-37484887.542924464,338849192.68637496
10064,2018-12-20 09:30:00,-108700582.17832857,-37350138.79014773,368248487.1919297
10065,2018-12-20 09:45:00,73092417.22972368,-43904701.99203387,727173397.8534349
10066,2018-12-20 10:00:00,143789009.06338593,-43411580.60633259,798654811.6358162
10067,2018-12-20 10:15:00,241393569.07128686,-43067711.556830905,894878646.8461002
10068,2018-12-20 10:30:00,282443919.42930484,-49801970.75119722,938567673.0051717
10069,2018-12-20 10:45:00,260888380.37451923,-49704778.53492809,916066047.8493674
10070,2018-12-20 11:00:00,269803096.45053136,-54335853.94651651,927594612.4337131
10071,2018-12-20 11:15:00,280365201.3612202,-42039930.64336636,938170473.4775556
10072,2018-12-20 11:30:00,128555261.22712702,-49581788.52920912,526943039.9046677
10073,2018-12-20 11:45:00,121723426.38054974,-42525812.71706981,528417458.58601326
10074,2018-12-20 12:00:00,292817645.8233153,-34704484.470902614,950048700.7569426
10075,2018-12-20 12:15:00,280230372.1847941,-42110695.787161626,938500196.4303467
10076,2018-12-20 12:30:00,305356254.1086116,-49508435.14275222,964550862.118294
10077,2018-12-20 12:45:00,310025368.2308964,-42453977.600227095,970785382.7404516
10078,2018-12-20 13:00:00,323735191.43291605,-35100305.22574227,985823721.2511998
10079,2018-12-20 13:15:00,167113418.73725945,-42523356.75940968,552928636.763052
10080,2018-12-20 13:30:00,162444021.8475319,-42590330.05329875,544355964.701149
10081,2018-12-20 13:45:00,190506819.82854748,-35482598.08517664,565126042.4802256
10082,2018-12-20 14:00:00,381328453.68619436,-35022164.02332844,1046948582.8832424
10083,2018-12-20 14:15:00,425933837.7134991,-34724863.44929059,1092826000.7953062
10084,2018-12-20 14:30:00,472699942.6141997,-49131612.04461219,1142116351.7171426
10085,2018-12-20 14:45:00,490264017.9242947,-63983405.990005694,1161075617.5797596
10086,2018-12-20 15:00:00,484885890.3529376,-62341749.00179423,1155867770.1213846
10087,2018-12-20 15:15:00,490860903.5075211,-46470450.2400865,1161254545.2959974
10088,2018-12-20 15:30:00,489484172.1028432,-51217725.13249301,1160356656.177209
10089,2018-12-20 15:45:00,472434613.3435026,-51406102.07492215,1144051478.0251894
10090,2018-12-20 16:00:00,262591433.7635833,-51682529.85494659,607032016.5151206
10091,2018-12-20 16:15:00,235421486.41216323,-51951472.08298265,604043041.4260317
10092,2018-12-20 16:30:00,224645417.07061344,-37329260.537625074,590172244.3371432
10093,2018-12-20 16:45:00,390642395.63322484,-44074131.019685104,1061319176.6689208
10094,2018-12-20 17:00:00,350263561.43712765,-36955874.21286115,1020787100.9045845
10095,2018-12-20 17:15:00,325062031.9857046,-36892916.47871424,994066365.5817188
10096,2018-12-20 17:30:00,296844503.51112086,-36802263.84407994,966929001.4389457
10097,2018-12-20 17:45:00,272102185.1631061,-36723071.10313987,944096625.8536756
10098,2018-12-20 18:00:00,264617152.62998646,-41827647.259917125,935831024.8699994
10099,2018-12-20 18:15:00,205573082.98209223,-37351691.58367482,875647712.8956159
10100,2018-12-20 18:30:00,150835668.126061,-37483080.668855414,821026591.4301393
10101,2018-12-20 18:45:00,200374953.69720164,-37525623.70760217,870733687.4641019
10102,2018-12-20 19:00:00,279073522.3400415,-36952190.75320267,952065967.640673
10103,2018-12-20 20:15:00,430501927.60136783,-44336990.93078601,1115269164.5104463
10104,2018-12-20 20:30:00,462546346.34814346,-52386557.44755821,1150677376.5820513
10105,2018-12-20 20:45:00,474376559.67975116,-37270344.16487598,1163001527.5598912
10106,2018-12-20 21:00:00,497900910.64831614,-45577580.89699885,1188877943.453818
10107,2018-12-20 21:15:00,314885712.7413021,-38050098.86561011,648025080.0367986
10108,2018-12-20 21:30:00,313621913.80436957,-38053249.5105741,655042767.9128034
10109,2018-12-20 21:45:00,499425283.488848,-37590242.87792771,1194098223.345084
10110,2018-12-20 22:00:00,495478207.7860429,-37660447.61658107,1189274650.4454033
10111,2018-12-20 22:15:00,495563662.7958397,-37599867.928649224,1189768050.8848307
10112,2018-12-20 22:30:00,472961767.38142985,-37092772.35779851,1166208580.45367
10113,2018-12-20 22:45:00,409032165.5179373,-37176642.39429901,1100244622.036316
10114,2018-12-20 23:00:00,346406998.18356067,-37398117.078715906,1035279506.0104102
10115,2018-12-20 23:15:00,131379386.46480489,-37944028.579209395,519528534.4900032
10116,2018-12-20 23:30:00,35472781.89537861,-38565383.49447866,454397575.85408807
10117,2018-12-20 23:45:00,37831375.21245725,-39102855.031684056,714299613.0337014
10118,2018-12-21 00:00:00,-50222207.12485345,-44886135.571134,622062087.1342325
10119,2018-12-21 00:15:00,-118396128.6768811,-40649246.7615923,546255584.1272248
10120,2018-12-21 00:30:00,-163045886.40949595,-41178059.67298959,489128086.95276064
10121,2018-12-21 00:45:00,-220865161.87132165,-41719575.79241914,425998622.8984785
10122,2018-12-21 01:00:00,-294957071.83230776,-42548148.95275917,350754643.3731277
10123,2018-12-21 01:15:00,-351697443.91421604,-48162840.03658401,293095112.388829
10124,2018-12-21 01:30:00,-396536492.8036632,-43470381.60749631,248320028.1855484
10125,2018-12-21 01:45:00,-430739001.86509645,-43706541.59265081,214096967.22400224
10126,2018-12-21 02:00:00,-482048679.1553755,-43960172.81065789,106320371.64140011
10127,2018-12-21 02:15:00,-500607418.98022676,-44167406.61388532,97623624.48760375
10128,2018-12-21 02:30:00,-489051216.1857276,-44229164.94730654,155441463.13465387
10129,2018-12-21 02:45:00,-506837381.5118633,-44238279.24544786,137315792.2383274
10130,2018-12-21 03:00:00,-515904025.34123844,-44326273.324461475,127981678.52161597
10131,2018-12-21 03:15:00,-521447779.56369346,-44430640.4941732,122847026.72005536
10132,2018-12-21 03:30:00,-529176817.5211632,-44565606.98295601,115056785.83098637
10133,2018-12-21 03:45:00,-555993811.2119633,-44677712.36608155,66889322.79161742
10134,2018-12-21 04:00:00,-561430295.6149555,-44656047.88819801,63596789.50238846
10135,2018-12-21 04:15:00,-546989009.6340767,-44610000.247752935,96984806.64337176
10136,2018-12-21 04:30:00,-554286556.0252229,-44694159.9920309,89545605.85224172
10137,2018-12-21 04:45:00,-553270148.629226,-44686596.15231635,90424595.71683425
10138,2018-12-21 05:00:00,-550342957.8634818,-44679300.944100104,93015576.23011966
10139,2018-12-21 05:15:00,-557915519.8931181,-44703199.299607694,65736269.56720741
10140,2018-12-21 05:30:00,-544117429.8012295,-44653718.01296717,74160571.56889792
10141,2018-12-21 05:45:00,-530045955.09980476,-44563310.7858894,86271552.86918059
10142,2018-12-21 06:00:00,-479610403.2401644,-44407434.0105429,164472572.04850802
10143,2018-12-21 06:15:00,-437970069.2714067,-44302433.06166301,206506160.03942847
10144,2018-12-21 06:30:00,-397530663.7727191,-43864597.77108665,247327713.8293782
10145,2018-12-21 06:45:00,-352481190.96186817,-43747290.437837526,292838676.1189939
10146,2018-12-21 07:00:00,-322676276.5919015,-46646085.6506747,324398916.72849464
10147,2018-12-21 07:15:00,-278148295.016999,-43199830.67900387,369734786.6731547
10148,2018-12-21 07:30:00,-306406512.6134,-42891723.18868441,231703531.96850264
10149,2018-12-21 07:45:00,-291875174.6487894,-42312204.034884326,243222130.36279
10150,2018-12-21 08:00:00,-191637744.6098621,-42042283.91503729,458215105.1934562
10151,2018-12-21 08:15:00,-145533700.24863628,-41901004.94147431,504803496.7552129
10152,2018-12-21 08:30:00,-118721977.84741043,-41446828.29988435,531603724.39464825
10153,2018-12-21 08:45:00,-111789225.4522082,-41409428.84284196,539621381.3445392
10154,2018-12-21 09:00:00,-70087777.04654399,-41159610.09907121,581836402.1589925
10155,2018-12-21 09:15:00,-18889850.572242413,-40976674.20842035,634600923.1993346
10156,2018-12-21 09:30:00,-77960990.21449496,-40650987.68347155,391639267.3174754
10157,2018-12-21 09:45:00,-2206969.2364651253,-39972995.57877983,442033181.59640235
10158,2018-12-21 10:00:00,176988059.46079502,-44154573.33337221,832783038.2244443
10159,2018-12-21 10:15:00,257698478.11671403,-47811883.84895761,916206940.0638279
10160,2018-12-21 10:30:00,294927041.59740573,-54540577.47980567,954900559.7941897
10161,2018-12-21 10:45:00,322265434.8020216,-54537839.35143055,981076350.8167422
10162,2018-12-21 11:00:00,325330847.90616363,-61628361.931782864,984887240.1628935
10163,2018-12-21 11:15:00,175397670.42696062,-69647256.45988202,558959368.7059766
10164,2018-12-21 11:30:00,174826896.9424506,-49797980.0405075,559989544.6903887
10165,2018-12-21 11:45:00,352905457.4930451,-54223820.668348804,1015002497.0378696
10166,2018-12-21 12:00:00,373081283.3020366,-47528132.20107666,1035810890.1392168
10167,2018-12-21 12:15:00,352125190.6061586,-54688581.34164176,1017068300.0590807
10168,2018-12-21 12:30:00,356228789.1363232,-54899699.00921637,1022388364.0871233
10169,2018-12-21 12:45:00,327018399.84344465,-47426619.41738427,989634680.3560038
10170,2018-12-21 13:00:00,305905204.8207646,-54783650.152553506,969339821.2757312
10171,2018-12-21 13:15:00,142812971.86182705,-47800137.01917184,538668661.1495516
10172,2018-12-21 13:30:00,153897333.24613848,-55232870.31711818,544916473.1375804
10173,2018-12-21 13:45:00,361620628.29388523,-47556693.67083554,1030049461.4111946
10174,2018-12-21 14:00:00,403012888.62654376,-52187315.92736914,1072870005.8047967
10175,2018-12-21 14:15:00,446336257.8853874,-54644943.166594684,1118027791.7161698
10176,2018-12-21 14:30:00,509330275.591618,-47389786.56037934,1181328699.6108172
10177,2018-12-21 14:45:00,554146871.7998073,-47036623.71634007,1227440584.3521864
10178,2018-12-21 15:00:00,570205379.9545008,-54155125.869145274,1243030426.2449985
10179,2018-12-21 15:15:00,379853211.5809663,-57617636.7245213,682772482.9232191
10180,2018-12-21 15:30:00,363743090.40083516,-44865008.64693082,674282119.5393468
10181,2018-12-21 15:45:00,387533335.2252841,-37476149.938666865,691453502.2666285
10182,2018-12-21 16:00:00,354426153.2390024,-44747373.44292006,681154022.3746601
10183,2018-12-21 16:15:00,475659717.1188856,-37392410.87527203,1150845352.2487426
10184,2018-12-21 16:30:00,422330601.85138464,-37490107.389648646,1097202858.3840418
10185,2018-12-21 16:45:00,400333139.4458962,-44602843.051162004,1073625654.6247916
10186,2018-12-21 17:00:00,354987152.6169878,-37572425.4501945,1029322561.3213674
10187,2018-12-21 17:15:00,313809697.5003631,-37830998.07892146,988414515.6149623
10188,2018-12-21 17:30:00,170478897.93136618,-38233434.33172963,551175794.9644037
10189,2018-12-21 17:45:00,136015509.25625822,-38500429.38009055,531515079.1195976
10190,2018-12-21 18:00:00,243913290.59079003,-42854678.986410335,917285261.7386283
10191,2018-12-21 18:15:00,218857278.43223217,-37931813.63346673,891426932.3374904
10192,2018-12-21 18:30:00,181098701.8126558,-38161743.31105432,852207644.7688135
10193,2018-12-21 18:45:00,261010244.00689128,-38022949.97128946,935437144.5416456
10194,2018-12-21 19:00:00,370234774.9157316,-37851344.48237558,1049827650.1869258
10195,2018-12-21 19:15:00,438243857.68829155,-37827736.10933515,1122190412.203308
10196,2018-12-21 19:30:00,324335119.62246174,-38140525.767772995,663313801.3318675
10197,2018-12-21 19:45:00,349887965.4845532,-38122114.48107664,672528229.1850276
10198,2018-12-21 20:00:00,535274090.1023587,-37670211.729735345,1227272555.0004663
10199,2018-12-21 20:15:00,523418783.14469326,-37694729.47403761,1217392835.6260214
10200,2018-12-21 20:30:00,521580814.7236086,-37684220.15512036,1219117194.0643508
10201,2018-12-21 20:45:00,521956299.2564595,-37763774.236978106,1219327717.906457
10202,2018-12-21 21:00:00,505495365.76575494,-37809830.087686464,1202591544.5428731
10203,2018-12-21 21:15:00,519259415.1155918,-37775525.63183275,1216637708.0589685
10204,2018-12-21 21:30:00,346530568.0043775,-38221036.690292515,677727925.8025857
10205,2018-12-21 21:45:00,341535020.50076294,-38228458.34683381,677950959.0589753
10206,2018-12-21 22:00:00,540662651.4880774,-37747337.00830769,1239991772.7925186
10207,2018-12-21 22:15:00,522218592.0677853,-37622264.92333729,1220320339.1464374
10208,2018-12-21 22:30:00,505079936.4303129,-37800804.88543153,1201501694.7349575
10209,2018-12-21 22:45:00,460182659.05063194,-37807056.837358765,1153649264.2039294
10210,2018-12-21 23:00:00,386159949.5414051,-37921110.877234966,1076288794.9136486
10211,2018-12-21 23:15:00,161978145.99880087,-38434500.146294765,542071162.9324875
10212,2018-12-21 23:30:00,72027534.7925906,-38940398.26810572,475929439.6048327
10213,2018-12-21 23:45:00,87228528.99538851,-39430775.32721206,766195487.2714459
10214,2018-12-22 00:00:00,7474045.939465977,-40107449.791991316,683863375.0891272
10215,2018-12-22 00:15:00,-64360168.692204006,-40829780.28361561,601781288.4311036
10216,2018-12-22 00:30:00,-117699774.05681351,-41480862.31395486,535318603.1350474
10217,2018-12-22 00:45:00,-178132987.68573064,-42109381.5672647,471067388.1149751
10218,2018-12-22 01:00:00,-245493406.82507187,-42795411.82866175,403613941.504979
10219,2018-12-22 01:15:00,-300938214.27205247,-48401842.45993007,345495638.26351845
10220,2018-12-22 01:30:00,-392561269.1759012,-43659956.0834662,162595530.42471662
10221,2018-12-22 01:45:00,-428816402.31245863,-44092396.29863774,141181461.94284818
10222,2018-12-22 02:00:00,-423827486.57090485,-46595271.16951681,221342567.6878151
10223,2018-12-22 02:15:00,-456528384.00759536,-44790301.0793904,188677350.18575016
10224,2018-12-22 02:30:00,-466281558.14708406,-44080142.83375464,179655674.14359933
10225,2018-12-22 02:45:00,-488741776.60949063,-44141150.111471266,156700837.26177952
10226,2018-12-22 03:00:00,-506204494.10938877,-44209824.74884679,138657072.280875
10227,2018-12-22 03:15:00,-515421279.861653,-44192550.491999306,128578828.79933263
10228,2018-12-22 03:30:00,-521578918.6668438,-44243111.133737125,122130817.32606216
10229,2018-12-22 03:45:00,-523741257.724825,-44273653.26394708,120309500.6784445
10230,2018-12-22 04:00:00,-552917452.1954176,-44331271.52894406,69836720.37853616
10231,2018-12-22 04:15:00,-557277372.8090013,-44387413.31566106,67613795.25646989
10232,2018-12-22 04:30:00,-539542491.0911999,-44419251.30775585,103873907.01651467
10233,2018-12-22 04:45:00,-536401210.39329803,-44451667.227523774,107374376.85557544
10234,2018-12-22 05:00:00,-534049141.18377507,-44460896.78968919,109660879.44360492
10235,2018-12-22 05:15:00,-525217867.1576544,-44403672.72743593,118706038.14761488
10236,2018-12-22 05:30:00,-519032173.866198,-44378195.13238352,124239199.08771628
10237,2018-12-22 05:45:00,-508109933.8158611,-44350974.004131965,135370291.79978272
10238,2018-12-22 06:00:00,-487775876.469387,-43973307.30332342,155981745.33322462
10239,2018-12-22 06:15:00,-444463801.1807926,-43830152.55457443,202222070.17937508
10240,2018-12-22 06:30:00,-407254469.4697048,-43646862.96365087,238748090.19260603
10241,2018-12-22 06:45:00,-381391847.150031,-43622648.7212694,264284863.1844805
10242,2018-12-22 07:00:00,-343360270.6436919,-43507741.32266203,302860563.26188654
10243,2018-12-22 07:15:00,-305281157.3078321,-43417868.938296236,343296165.5356768
10244,2018-12-22 07:30:00,-332099535.11462,-43419292.93448551,222151944.1059896
10245,2018-12-22 07:45:00,-292889559.2546404,-43326599.26107857,245992228.06274408
10246,2018-12-22 08:00:00,-258300768.06831104,-42908372.83118068,264720745.4609165
10247,2018-12-22 08:15:00,-133449798.02107029,-42536867.27573986,517581407.73352885
10248,2018-12-22 08:30:00,-106050443.96958545,-42101347.36335007,545795842.638641
10249,2018-12-22 08:45:00,-61650375.575508304,-41623457.33684122,591705037.3174193
10250,2018-12-22 09:00:00,-22925962.758869663,-46019259.45994244,630840434.4534838
10251,2018-12-22 09:15:00,-72783041.06854369,-41243692.95816014,403643329.99283576
10252,2018-12-22 09:30:00,-10333269.059100933,-40942161.09077585,442396934.3409039
10253,2018-12-22 09:45:00,173688915.0839355,-40302466.54975684,832452409.9720951
10254,2018-12-22 10:00:00,240843228.7874433,-44411101.102151535,901167450.5101484
10255,2018-12-22 10:15:00,311938972.0799294,-38700267.3960363,974160100.1600623
10256,2018-12-22 10:30:00,362754494.7577967,-45651657.59442509,1025530843.6782284
10257,2018-12-22 10:45:00,388255213.7983647,-59739144.86263699,1051277879.5467348
10258,2018-12-22 11:00:00,404998844.1329903,-50164452.202278785,1069610035.8846377
10259,2018-12-22 11:15:00,234840305.6623211,-45547830.88981646,600718468.5376011
10260,2018-12-22 11:30:00,231540086.12920865,-45475566.2236315,591407818.4989197
10261,2018-12-22 11:45:00,239039159.87274545,-52680797.94511833,599558840.3959966
10262,2018-12-22 12:00:00,260756898.52251658,-52556242.37416433,608629360.209545
10263,2018-12-22 12:15:00,461987172.45966154,-44674910.49306755,1129662497.1746647
10264,2018-12-22 12:30:00,477139946.3295608,-52082413.15273282,1145405496.3346238
10265,2018-12-22 12:45:00,446926043.4100207,-37563984.64573376,1116495016.6419165
10266,2018-12-22 13:00:00,446215645.71772575,-37817284.05399019,1116930523.41949
10267,2018-12-22 13:15:00,259671189.64362448,-37864606.04622991,609297757.9528577
10268,2018-12-22 13:30:00,263055801.6759884,-52726584.15210881,616152636.8872503
10269,2018-12-22 13:45:00,418958669.443196,-44787180.18533353,1088685835.3577054
10270,2018-12-22 14:00:00,429479271.7851822,-44901816.492431976,1100549810.0431213
10271,2018-12-22 14:15:00,451326090.81446654,-37477559.284522384,1125905826.227034
10272,2018-12-22 14:30:00,454099193.6255308,-37299612.48182442,1129293089.3761725
10273,2018-12-22 14:45:00,499316413.22597885,-44395745.3343219,1176043091.5431404
10274,2018-12-22 15:00:00,528341570.0968875,-44202675.5533094,1205118872.3483734
10275,2018-12-22 15:15:00,351046609.2246182,-42159365.731294826,671236207.6211886
10276,2018-12-22 15:30:00,340021592.1444287,-37050616.49649335,671183286.7817035
10277,2018-12-22 15:45:00,502582982.92254615,-36565045.33335069,1177704858.3318634
10278,2018-12-22 16:00:00,463945441.21401453,-44106607.69126457,1139267884.3131964
10279,2018-12-22 16:15:00,417207788.6705363,-44187876.31360411,1094606420.5878668
10280,2018-12-22 16:30:00,383866252.13350934,-36865949.15658753,1059280929.8673527
10281,2018-12-22 16:45:00,346930977.5845461,-51285112.267555065,1023144536.7431054
10282,2018-12-22 17:00:00,289214948.45171225,-36830194.825497165,963762050.7253124
10283,2018-12-22 17:15:00,84247170.47463664,-36707126.55101772,499674726.05002654
10284,2018-12-22 17:30:00,63192114.45593189,-36201206.76947342,482914484.1695284
10285,2018-12-22 17:45:00,184372684.42408317,-43294775.445640594,855239832.9357704
10286,2018-12-22 18:00:00,153421570.333967,-50143082.61358284,823384647.0783932
10287,2018-12-22 18:15:00,141474051.1673542,-43552605.1804215,809814519.1927972
10288,2018-12-22 18:30:00,115176075.0395694,-36389192.743842766,784235489.0018365
10289,2018-12-22 18:45:00,170833203.10895285,-36371216.770352915,843236892.2164242
10290,2018-12-22 19:00:00,260245941.6495478,-36163468.09192949,935758420.017271
10291,2018-12-22 19:15:00,327421111.8403455,-35996049.80140445,1006442722.5641806
10292,2018-12-22 19:30:00,219163634.3678961,-36400979.0946226,591981811.2399151
10293,2018-12-22 19:45:00,228753853.88712206,-36472658.84638276,601044109.6157191
10294,2018-12-22 20:00:00,396677716.3750334,-36471744.65710126,1082610560.7636604
10295,2018-12-22 20:15:00,408232062.6068767,-36302093.08938326,1095716527.7341487
10296,2018-12-22 20:30:00,411299740.8313153,-36304510.130444236,1099967126.6370926
10297,2018-12-22 20:45:00,408348057.7376377,-36392356.32578538,1098533157.9875398
10298,2018-12-22 21:00:00,446864680.5715828,-36437217.55773202,1139211083.02426
10299,2018-12-22 21:15:00,269396898.94639456,-36959942.58050486,624226179.304232
10300,2018-12-22 21:30:00,267136046.39801207,-36925335.863259725,629020700.6920197
10301,2018-12-22 21:45:00,460360156.2713707,-36463955.32300043,1160697280.9770062
10302,2018-12-22 22:00:00,471009650.9084333,-41301991.00517014,1171438010.8210404
10303,2018-12-22 22:15:00,469998146.3311449,-36047549.315897,1168809265.2505367
10304,2018-12-22 22:30:00,480219155.7613033,-36147838.615061976,1178508439.3822505
10305,2018-12-22 22:45:00,428457670.04894185,-36332177.66981783,1125517030.3409958
10306,2018-12-22 23:00:00,364568440.2033788,-40923352.48462321,1057653182.070308
10307,2018-12-22 23:15:00,138280684.69612515,-36874216.96923026,527914051.9906345
10308,2018-12-22 23:30:00,59745831.52474837,-36481373.5029303,478977236.90722215
10309,2018-12-22 23:45:00,96012746.49152571,-36677778.244074255,777139089.3857265
10310,2018-12-23 00:00:00,6634879.864764513,-37292916.97846293,683644556.5624763
10311,2018-12-23 00:15:00,-54040769.681582116,-37911977.65434493,612584072.0053568
10312,2018-12-23 00:30:00,-93940135.95371012,-38378643.8385139,558312018.2475867
10313,2018-12-23 00:45:00,-158628361.6293161,-38987585.429542474,489255075.3466975
10314,2018-12-23 01:00:00,-219141810.75725,-39892989.86731859,428113161.15270585
10315,2018-12-23 01:15:00,-283607649.5917526,-45295527.13247625,363157374.18369824
10316,2018-12-23 01:30:00,-336642518.2234703,-40442393.43732383,309674621.386147
10317,2018-12-23 01:45:00,-417409534.054031,-41453596.90219565,155765076.21808487
10318,2018-12-23 02:00:00,-452156143.2452207,-46439988.03932429,128817798.3206125
10319,2018-12-23 02:15:00,-445181368.4058689,-41859876.3940522,200204470.25236705
10320,2018-12-23 02:30:00,-468858124.5887579,-42225751.2799606,176271222.33965144
10321,2018-12-23 02:45:00,-489168453.9738478,-42336737.09944842,155136322.93855917
10322,2018-12-23 03:00:00,-499308274.65269697,-47397624.8261437,144680005.73825914
10323,2018-12-23 03:15:00,-505498371.189153,-42669209.46938649,138628088.16352972
10324,2018-12-23 03:30:00,-520594679.2199445,-42666589.18405838,123526646.00035268
10325,2018-12-23 03:45:00,-529393524.6958358,-42688517.973746754,114289134.49601416
10326,2018-12-23 04:00:00,-552529057.8633931,-42776358.09344731,69386919.65147431
10327,2018-12-23 04:15:00,-563332996.7284065,-42818375.246941745,65156339.94720678
10328,2018-12-23 04:30:00,-542642413.5799702,-42771843.24390133,100844344.01606198
10329,2018-12-23 04:45:00,-540400265.925795,-42786377.196832724,102700032.24704535
10330,2018-12-23 05:00:00,-532981690.19551694,-47632465.021471985,110570430.89683601
10331,2018-12-23 05:15:00,-533098744.14358824,-42783271.28060622,109634842.29016209
10332,2018-12-23 05:30:00,-522721600.08510405,-42742316.47092227,119858818.96565232
10333,2018-12-23 05:45:00,-513289375.306487,-42779175.990529716,129726232.28821832
10334,2018-12-23 06:00:00,-495714840.0163682,-47298117.21029165,148023148.90422094
10335,2018-12-23 06:15:00,-461917756.5941985,-42293971.74275342,182017577.642399
10336,2018-12-23 06:30:00,-442035080.11127925,-42219265.794018134,202337004.916534
10337,2018-12-23 06:45:00,-409286005.8370864,-41775444.0328946,236505401.88500732
10338,2018-12-23 07:00:00,-372409745.1191026,-41658385.59506397,274248249.6219616
